passenger_id,arrival_us,origin_floor,destination_floor,segment_id
78,22000000,1,79,morning_up
79,22000000,1,80,morning_up
80,22500000,1,81,morning_up
81,23000000,1,82,morning_up
82,23000000,1,83,morning_up
83,23500000,1,84,morning_up
84,23500000,1,85,morning_up
85,24000000,1,86,morning_up
86,24000000,1,87,morning_up
87,24500000,1,88,morning_up
88,25000000,1,89,morning_up
89,25000000,1,90,morning_up
90,25500000,1,91,morning_up
91,25500000,1,92,morning_up
92,26000000,1,93,morning_up
93,26000000,1,94,morning_up
94,26500000,1,95,morning_up
95,27000000,1,96,morning_up
96,27000000,1,97,morning_up
97,27500000,1,98,morning_up
98,27500000,1,99,morning_up
99,28000000,1,100,morning_up
100,28500000,1,2,morning_up
101,28500000,1,3,morning_up
102,29000000,1,4,morning_up
103,29000000,1,5,morning_up
104,29500000,1,6,morning_up
105,29500000,1,7,morning_up
106,30000000,1,8,morning_up
107,30500000,1,9,morning_up
108,30500000,1,10,morning_up
109,31000000,1,11,morning_up
110,31000000,1,12,morning_up
111,31500000,1,13,morning_up
112,31500000,1,14,morning_up
113,32000000,1,15,morning_up
114,32500000,1,16,morning_up
115,32500000,1,17,morning_up
116,33000000,1,18,morning_up
117,33000000,1,19,morning_up
118,33500000,1,20,morning_up
119,33500000,1,21,morning_up
120,34000000,1,22,morning_up
121,34500000,1,23,morning_up
122,34500000,1,24,morning_up
123,35000000,1,25,morning_up
124,35000000,1,26,morning_up
125,35500000,1,27,morning_up
126,36000000,1,28,morning_up
127,36000000,1,29,morning_up
128,36500000,1,30,morning_up
129,36500000,1,31,morning_up
130,37000000,1,32,morning_up
131,37000000,1,33,morning_up
132,37500000,1,34,morning_up
133,38000000,1,35,morning_up
134,38000000,1,36,morning_up
135,38500000,1,37,morning_up
136,38500000,1,38,morning_up
137,39000000,1,39,morning_up
138,39000000,1,40,morning_up
139,39500000,1,41,morning_up
140,40000000,1,42,morning_up
141,40000000,1,43,morning_up
142,40500000,1,44,morning_up
143,40500000,1,45,morning_up
144,41000000,1,46,morning_up
145,41000000,1,47,morning_up
146,41500000,1,48,morning_up
147,42000000,1,49,morning_up
148,42000000,1,50,morning_up
149,42500000,1,51,morning_up
150,42500000,1,52,morning_up
151,43000000,1,53,morning_up
152,43000000,1,54,morning_up
153,43500000,1,55,morning_up
154,44000000,1,56,morning_up
155,44000000,1,57,morning_up
156,44500000,1,58,morning_up
157,44500000,1,59,morning_up
158,45000000,1,60,morning_up
159,45500000,1,61,morning_up
160,45500000,1,62,morning_up
161,46000000,1,63,morning_up
162,46000000,1,64,morning_up
163,46500000,1,65,morning_up
164,46500000,1,66,morning_up
165,47000000,1,67,morning_up
166,47500000,1,68,morning_up
167,47500000,1,69,morning_up
168,48000000,1,70,morning_up
169,48000000,1,71,morning_up
170,48500000,1,72,morning_up
171,48500000,1,73,morning_up
172,49000000,1,74,morning_up
173,49500000,1,75,morning_up
174,49500000,1,76,morning_up
175,50000000,1,77,morning_up
176,50000000,1,78,morning_up
177,50500000,1,79,morning_up
178,50500000,1,80,morning_up
179,51000000,1,81,morning_up
180,51500000,1,82,morning_up
181,51500000,1,83,morning_up
182,52000000,1,84,morning_up
183,52000000,1,85,morning_up
184,52500000,1,86,morning_up
185,52500000,1,87,morning_up
186,53000000,1,88,morning_up
187,53500000,1,89,morning_up
188,53500000,1,90,morning_up
189,54000000,1,91,morning_up
190,54000000,1,92,morning_up
191,54500000,1,93,morning_up
192,55000000,1,94,morning_up
193,55000000,1,95,morning_up
194,55500000,1,96,morning_up
195,55500000,1,97,morning_up
196,56000000,1,98,morning_up
197,56000000,1,99,morning_up
198,56500000,1,100,morning_up
199,57000000,1,2,morning_up
200,57000000,1,3,morning_up
201,57500000,1,4,morning_up
202,57500000,1,5,morning_up
203,58000000,1,6,morning_up
204,58000000,1,7,morning_up
205,58500000,1,8,morning_up
206,59000000,1,9,morning_up
207,59000000,1,10,morning_up
208,59500000,1,11,morning_up
209,59500000,1,12,morning_up
210,60000000,1,13,morning_up
211,60000000,1,14,morning_up
212,60500000,1,15,morning_up
213,61000000,1,16,morning_up
214,61000000,1,17,morning_up
215,61500000,1,18,morning_up
216,61500000,1,19,morning_up
217,62000000,1,20,morning_up
218,62000000,1,21,morning_up
219,62500000,1,22,morning_up
220,63000000,1,23,morning_up
221,63000000,1,24,morning_up
222,63500000,1,25,morning_up
223,63500000,1,26,morning_up
224,64000000,1,27,morning_up
225,64500000,1,28,morning_up
226,64500000,1,29,morning_up
227,65000000,1,30,morning_up
228,65000000,1,31,morning_up
229,65500000,1,32,morning_up
230,65500000,1,33,morning_up
231,66000000,1,34,morning_up
232,66500000,1,35,morning_up
233,66500000,1,36,morning_up
234,67000000,1,37,morning_up
235,67000000,1,38,morning_up
236,67500000,1,39,morning_up
237,67500000,1,40,morning_up
238,68000000,1,41,morning_up
239,68500000,1,42,morning_up
240,68500000,1,43,morning_up
241,69000000,1,44,morning_up
242,69000000,1,45,morning_up
243,69500000,1,46,morning_up
244,69500000,1,47,morning_up
245,70000000,1,48,morning_up
246,70500000,1,49,morning_up
247,70500000,1,50,morning_up
248,71000000,1,51,morning_up
249,71000000,1,52,morning_up
250,71500000,1,53,morning_up
251,72000000,1,54,morning_up
252,72000000,1,55,morning_up
253,72500000,1,56,morning_up
254,72500000,1,57,morning_up
255,73000000,1,58,morning_up
256,73000000,1,59,morning_up
257,73500000,1,60,morning_up
258,74000000,1,61,morning_up
259,74000000,1,62,morning_up
260,74500000,1,63,morning_up
261,74500000,1,64,morning_up
262,75000000,1,65,morning_up
263,75000000,1,66,morning_up
264,75500000,1,67,morning_up
265,76000000,1,68,morning_up
266,76000000,1,69,morning_up
267,76500000,1,70,morning_up
268,76500000,1,71,morning_up
269,77000000,1,72,morning_up
270,77000000,1,73,morning_up
271,77500000,1,74,morning_up
272,78000000,1,75,morning_up
273,78000000,1,76,morning_up
274,78500000,1,77,morning_up
275,78500000,1,78,morning_up
276,79000000,1,79,morning_up
277,79000000,1,80,morning_up
278,79500000,1,81,morning_up
279,80000000,1,82,morning_up
280,80000000,1,83,morning_up
281,80500000,1,84,morning_up
282,80500000,1,85,morning_up
283,81000000,1,86,morning_up
284,81500000,1,87,morning_up
285,81500000,1,88,morning_up
286,82000000,1,89,morning_up
287,82000000,1,90,morning_up
288,82500000,1,91,morning_up
289,82500000,1,92,morning_up
290,83000000,1,93,morning_up
291,83500000,1,94,morning_up
292,83500000,1,95,morning_up
293,84000000,1,96,morning_up
294,84000000,1,97,morning_up
295,84500000,1,98,morning_up
296,84500000,1,99,morning_up
297,85000000,1,100,morning_up
298,85500000,1,2,morning_up
299,85500000,1,3,morning_up
300,86000000,1,4,morning_up
301,86000000,1,5,morning_up
302,86500000,1,6,morning_up
303,86500000,1,7,morning_up
304,87000000,1,8,morning_up
305,87500000,1,9,morning_up
306,87500000,1,10,morning_up
307,88000000,1,11,morning_up
308,88000000,1,12,morning_up
309,88500000,1,13,morning_up
310,88500000,1,14,morning_up
311,89000000,1,15,morning_up
312,89500000,1,16,morning_up
313,89500000,1,17,morning_up
314,90000000,1,18,morning_up
315,90000000,1,19,morning_up
316,90500000,1,20,morning_up
317,91000000,1,21,morning_up
318,91000000,1,22,morning_up
319,91500000,1,23,morning_up
320,91500000,1,24,morning_up
321,92000000,1,25,morning_up
322,92000000,1,26,morning_up
323,92500000,1,27,morning_up
324,93000000,1,28,morning_up
325,93000000,1,29,morning_up
326,93500000,1,30,morning_up
327,93500000,1,31,morning_up
328,94000000,1,32,morning_up
329,94000000,1,33,morning_up
330,94500000,1,34,morning_up
331,95000000,1,35,morning_up
332,95000000,1,36,morning_up
333,95500000,1,37,morning_up
334,95500000,1,38,morning_up
335,96000000,1,39,morning_up
336,96000000,1,40,morning_up
337,96500000,1,41,morning_up
338,97000000,1,42,morning_up
339,97000000,1,43,morning_up
340,97500000,1,44,morning_up
341,97500000,1,45,morning_up
342,98000000,1,46,morning_up
343,98000000,1,47,morning_up
344,98500000,1,48,morning_up
345,99000000,1,49,morning_up
346,99000000,1,50,morning_up
347,99500000,1,51,morning_up
348,99500000,1,52,morning_up
349,100000000,1,53,morning_up
350,100500000,1,54,morning_up
351,100500000,1,55,morning_up
352,101000000,1,56,morning_up
353,101000000,1,57,morning_up
354,101500000,1,58,morning_up
355,101500000,1,59,morning_up
356,102000000,1,60,morning_up
357,102500000,1,61,morning_up
358,102500000,1,62,morning_up
359,103000000,1,63,morning_up
360,103000000,1,64,morning_up
361,103500000,1,65,morning_up
362,103500000,1,66,morning_up
363,104000000,1,67,morning_up
364,104500000,1,68,morning_up
365,104500000,1,69,morning_up
366,105000000,1,70,morning_up
367,105000000,1,71,morning_up
368,105500000,1,72,morning_up
369,105500000,1,73,morning_up
370,106000000,1,74,morning_up
371,106500000,1,75,morning_up
372,106500000,1,76,morning_up
373,107000000,1,77,morning_up
374,107000000,1,78,morning_up
375,107500000,1,79,morning_up
376,108000000,1,80,morning_up
377,108000000,1,81,morning_up
378,108500000,1,82,morning_up
379,108500000,1,83,morning_up
380,109000000,1,84,morning_up
381,109000000,1,85,morning_up
382,109500000,1,86,morning_up
383,110000000,1,87,morning_up
384,110000000,1,88,morning_up
385,110500000,1,89,morning_up
386,110500000,1,90,morning_up
387,111000000,1,91,morning_up
388,111000000,1,92,morning_up
389,111500000,1,93,morning_up
390,112000000,1,94,morning_up
391,112000000,1,95,morning_up
392,112500000,1,96,morning_up
393,112500000,1,97,morning_up
394,113000000,1,98,morning_up
395,113000000,1,99,morning_up
396,113500000,1,100,morning_up
397,114000000,1,2,morning_up
398,114000000,1,3,morning_up
399,114500000,1,4,morning_up
400,114500000,1,5,morning_up
401,115000000,1,6,morning_up
402,115000000,1,7,morning_up
403,115500000,1,8,morning_up
404,116000000,1,9,morning_up
405,116000000,1,10,morning_up
406,116500000,1,11,morning_up
407,116500000,1,12,morning_up
408,117000000,1,13,morning_up
409,117500000,1,14,morning_up
410,117500000,1,15,morning_up
411,118000000,1,16,morning_up
412,118000000,1,17,morning_up
413,118500000,1,18,morning_up
414,118500000,1,19,morning_up
415,119000000,1,20,morning_up
416,119500000,1,21,morning_up
417,119500000,1,22,morning_up
418,120000000,1,23,morning_up
419,120000000,1,24,morning_up
420,120500000,1,25,morning_up
421,120500000,1,26,morning_up
422,121000000,1,27,morning_up
423,121500000,1,28,morning_up
424,121500000,1,29,morning_up
425,122000000,1,30,morning_up
426,122000000,1,31,morning_up
427,122500000,1,32,morning_up
428,122500000,1,33,morning_up
429,123000000,1,34,morning_up
430,123500000,1,35,morning_up
431,123500000,1,36,morning_up
432,124000000,1,37,morning_up
433,124000000,1,38,morning_up
434,124500000,1,39,morning_up
435,124500000,1,40,morning_up
436,125000000,1,41,morning_up
437,125500000,1,42,morning_up
438,125500000,1,43,morning_up
439,126000000,1,44,morning_up
440,126000000,1,45,morning_up
441,126500000,1,46,morning_up
442,127000000,1,47,morning_up
443,127000000,1,48,morning_up
444,127500000,1,49,morning_up
445,127500000,1,50,morning_up
446,128000000,1,51,morning_up
447,128000000,1,52,morning_up
448,128500000,1,53,morning_up
449,129000000,1,54,morning_up
450,129000000,1,55,morning_up
451,129500000,1,56,morning_up
452,129500000,1,57,morning_up
453,130000000,1,58,morning_up
454,130000000,1,59,morning_up
455,130500000,1,60,morning_up
456,131000000,1,61,morning_up
457,131000000,1,62,morning_up
458,131500000,1,63,morning_up
459,131500000,1,64,morning_up
460,132000000,1,65,morning_up
461,132000000,1,66,morning_up
462,132500000,1,67,morning_up
463,133000000,1,68,morning_up
464,133000000,1,69,morning_up
465,133500000,1,70,morning_up
466,133500000,1,71,morning_up
467,134000000,1,72,morning_up
468,134000000,1,73,morning_up
469,134500000,1,74,morning_up
470,135000000,1,75,morning_up
471,135000000,1,76,morning_up
472,135500000,1,77,morning_up
473,135500000,1,78,morning_up
474,136000000,1,79,morning_up
475,136500000,1,80,morning_up
476,136500000,1,81,morning_up
477,137000000,1,82,morning_up
478,137000000,1,83,morning_up
479,137500000,1,84,morning_up
480,137500000,1,85,morning_up
481,138000000,1,86,morning_up
482,138500000,1,87,morning_up
483,138500000,1,88,morning_up
484,139000000,1,89,morning_up
485,139000000,1,90,morning_up
486,139500000,1,91,morning_up
487,139500000,1,92,morning_up
488,140000000,1,93,morning_up
489,140500000,1,94,morning_up
490,140500000,1,95,morning_up
491,141000000,1,96,morning_up
492,141000000,1,97,morning_up
493,141500000,1,98,morning_up
494,141500000,1,99,morning_up
495,142000000,1,100,morning_up
496,142500000,1,2,morning_up
497,142500000,1,3,morning_up
498,143000000,1,4,morning_up
499,143000000,1,5,morning_up
500,143500000,1,6,morning_up
501,144000000,1,7,morning_up
502,144000000,1,8,morning_up
503,144500000,1,9,morning_up
504,144500000,1,10,morning_up
505,145000000,1,11,morning_up
506,145000000,1,12,morning_up
507,145500000,1,13,morning_up
508,146000000,1,14,morning_up
509,146000000,1,15,morning_up
510,146500000,1,16,morning_up
511,146500000,1,17,morning_up
512,147000000,1,18,morning_up
513,147000000,1,19,morning_up
514,147500000,1,20,morning_up
515,148000000,1,21,morning_up
516,148000000,1,22,morning_up
517,148500000,1,23,morning_up
518,148500000,1,24,morning_up
519,149000000,1,25,morning_up
520,149000000,1,26,morning_up
521,149500000,1,27,morning_up
522,150000000,1,28,morning_up
523,150000000,1,29,morning_up
524,150500000,1,30,morning_up
525,150500000,1,31,morning_up
526,151000000,1,32,morning_up
527,151000000,1,33,morning_up
528,151500000,1,34,morning_up
529,152000000,1,35,morning_up
530,152000000,1,36,morning_up
531,152500000,1,37,morning_up
532,152500000,1,38,morning_up
533,153000000,1,39,morning_up
534,153500000,1,40,morning_up
535,153500000,1,41,morning_up
536,154000000,1,42,morning_up
537,154000000,1,43,morning_up
538,154500000,1,44,morning_up
539,154500000,1,45,morning_up
540,155000000,1,46,morning_up
541,155500000,1,47,morning_up
542,155500000,1,48,morning_up
543,156000000,1,49,morning_up
544,156000000,1,50,morning_up
545,156500000,1,51,morning_up
546,156500000,1,52,morning_up
547,157000000,1,53,morning_up
548,157500000,1,54,morning_up
549,157500000,1,55,morning_up
550,158000000,1,56,morning_up
551,158000000,1,57,morning_up
552,158500000,1,58,morning_up
553,158500000,1,59,morning_up
554,159000000,1,60,morning_up
555,159500000,1,61,morning_up
556,159500000,1,62,morning_up
557,160000000,1,63,morning_up
558,160000000,1,64,morning_up
559,160500000,1,65,morning_up
560,160500000,1,66,morning_up
561,161000000,1,67,morning_up
562,161500000,1,68,morning_up
563,161500000,1,69,morning_up
564,162000000,1,70,morning_up
565,162000000,1,71,morning_up
566,162500000,1,72,morning_up
567,163000000,1,73,morning_up
568,163000000,1,74,morning_up
569,163500000,1,75,morning_up
570,163500000,1,76,morning_up
571,164000000,1,77,morning_up
572,164000000,1,78,morning_up
573,164500000,1,79,morning_up
574,165000000,1,80,morning_up
575,165000000,1,81,morning_up
576,165500000,1,82,morning_up
577,165500000,1,83,morning_up
578,166000000,1,84,morning_up
579,166000000,1,85,morning_up
580,166500000,1,86,morning_up
581,167000000,1,87,morning_up
582,167000000,1,88,morning_up
583,167500000,1,89,morning_up
584,167500000,1,90,morning_up
585,168000000,1,91,morning_up
586,168000000,1,92,morning_up
587,168500000,1,93,morning_up
588,169000000,1,94,morning_up
589,169000000,1,95,morning_up
590,169500000,1,96,morning_up
591,169500000,1,97,morning_up
592,170000000,1,98,morning_up
593,170000000,1,99,morning_up
594,170500000,1,100,morning_up
595,171000000,1,2,morning_up
596,171000000,1,3,morning_up
597,171500000,1,4,morning_up
598,171500000,1,5,morning_up
599,172000000,1,6,morning_up
600,172500000,1,7,morning_up
601,172500000,1,8,morning_up
602,173000000,1,9,morning_up
603,173000000,1,10,morning_up
604,173500000,1,11,morning_up
605,173500000,1,12,morning_up
606,174000000,1,13,morning_up
607,174500000,1,14,morning_up
608,174500000,1,15,morning_up
609,175000000,1,16,morning_up
610,175000000,1,17,morning_up
611,175500000,1,18,morning_up
612,175500000,1,19,morning_up
613,176000000,1,20,morning_up
614,176500000,1,21,morning_up
615,176500000,1,22,morning_up
616,177000000,1,23,morning_up
617,177000000,1,24,morning_up
618,177500000,1,25,morning_up
619,177500000,1,26,morning_up
620,178000000,1,27,morning_up
621,178500000,1,28,morning_up
622,178500000,1,29,morning_up
623,179000000,1,30,morning_up
624,179000000,1,31,morning_up
625,179500000,1,32,morning_up
626,180000000,1,33,morning_up
627,180000000,1,34,morning_up
628,180500000,1,35,morning_up
629,180500000,1,36,morning_up
630,181000000,1,37,morning_up
631,181000000,1,38,morning_up
632,181500000,1,39,morning_up
633,182000000,1,40,morning_up
634,182000000,1,41,morning_up
635,182500000,1,42,morning_up
636,182500000,1,43,morning_up
637,183000000,1,44,morning_up
638,183000000,1,45,morning_up
639,183500000,1,46,morning_up
640,184000000,1,47,morning_up
641,184000000,1,48,morning_up
642,184500000,1,49,morning_up
643,184500000,1,50,morning_up
644,185000000,1,51,morning_up
645,185000000,1,52,morning_up
646,185500000,1,53,morning_up
647,186000000,1,54,morning_up
648,186000000,1,55,morning_up
649,186500000,1,56,morning_up
650,186500000,1,57,morning_up
651,187000000,1,58,morning_up
652,187000000,1,59,morning_up
653,187500000,1,60,morning_up
654,188000000,1,61,morning_up
655,188000000,1,62,morning_up
656,188500000,1,63,morning_up
657,188500000,1,64,morning_up
658,189000000,1,65,morning_up
659,189500000,1,66,morning_up
660,189500000,1,67,morning_up
661,190000000,1,68,morning_up
662,190000000,1,69,morning_up
663,190500000,1,70,morning_up
664,190500000,1,71,morning_up
665,191000000,1,72,morning_up
666,191500000,1,73,morning_up
667,191500000,1,74,morning_up
668,192000000,1,75,morning_up
669,192000000,1,76,morning_up
670,192500000,1,77,morning_up
671,192500000,1,78,morning_up
672,193000000,1,79,morning_up
673,193500000,1,80,morning_up
674,193500000,1,81,morning_up
675,194000000,1,82,morning_up
676,194000000,1,83,morning_up
677,194500000,1,84,morning_up
678,194500000,1,85,morning_up
679,195000000,1,86,morning_up
680,195500000,1,87,morning_up
681,195500000,1,88,morning_up
682,196000000,1,89,morning_up
683,196000000,1,90,morning_up
684,196500000,1,91,morning_up
685,196500000,1,92,morning_up
686,197000000,1,93,morning_up
687,197500000,1,94,morning_up
688,197500000,1,95,morning_up
689,198000000,1,96,morning_up
690,198000000,1,97,morning_up
691,198500000,1,98,morning_up
692,199000000,1,99,morning_up
693,199000000,1,100,morning_up
694,199500000,1,2,morning_up
695,199500000,1,3,morning_up
696,200000000,1,4,morning_up
697,200000000,1,5,morning_up
698,200500000,1,6,morning_up
699,201000000,1,7,morning_up
700,201000000,1,8,morning_up
701,201500000,1,9,morning_up
702,201500000,1,10,morning_up
703,202000000,1,11,morning_up
704,202000000,1,12,morning_up
705,202500000,1,13,morning_up
706,203000000,1,14,morning_up
707,203000000,1,15,morning_up
708,203500000,1,16,morning_up
709,203500000,1,17,morning_up
710,204000000,1,18,morning_up
711,204000000,1,19,morning_up
712,204500000,1,20,morning_up
713,205000000,1,21,morning_up
714,205000000,1,22,morning_up
715,205500000,1,23,morning_up
716,205500000,1,24,morning_up
717,206000000,1,25,morning_up
718,206000000,1,26,morning_up
719,206500000,1,27,morning_up
720,207000000,1,28,morning_up
721,207000000,1,29,morning_up
722,207500000,1,30,morning_up
723,207500000,1,31,morning_up
724,208000000,1,32,morning_up
725,208500000,1,33,morning_up
726,208500000,1,34,morning_up
727,209000000,1,35,morning_up
728,209000000,1,36,morning_up
729,209500000,1,37,morning_up
730,209500000,1,38,morning_up
731,210000000,1,39,morning_up
732,210500000,1,40,morning_up
733,210500000,1,41,morning_up
734,211000000,1,42,morning_up
735,211000000,1,43,morning_up
736,211500000,1,44,morning_up
737,211500000,1,45,morning_up
738,212000000,1,46,morning_up
739,212500000,1,47,morning_up
740,212500000,1,48,morning_up
741,213000000,1,49,morning_up
742,213000000,1,50,morning_up
743,213500000,1,51,morning_up
744,213500000,1,52,morning_up
745,214000000,1,53,morning_up
746,214500000,1,54,morning_up
747,214500000,1,55,morning_up
748,215000000,1,56,morning_up
749,215000000,1,57,morning_up
750,215500000,1,58,morning_up
751,216000000,1,59,morning_up
752,216000000,1,60,morning_up
753,216500000,1,61,morning_up
754,216500000,1,62,morning_up
755,217000000,1,63,morning_up
756,217000000,1,64,morning_up
757,217500000,1,65,morning_up
758,218000000,1,66,morning_up
759,218000000,1,67,morning_up
760,218500000,1,68,morning_up
761,218500000,1,69,morning_up
762,219000000,1,70,morning_up
763,219000000,1,71,morning_up
764,219500000,1,72,morning_up
765,220000000,1,73,morning_up
766,220000000,1,74,morning_up
767,220500000,1,75,morning_up
768,220500000,1,76,morning_up
769,221000000,1,77,morning_up
770,221000000,1,78,morning_up
771,221500000,1,79,morning_up
772,222000000,1,80,morning_up
773,222000000,1,81,morning_up
774,222500000,1,82,morning_up
775,222500000,1,83,morning_up
776,223000000,1,84,morning_up
777,223000000,1,85,morning_up
778,223500000,1,86,morning_up
779,224000000,1,87,morning_up
780,224000000,1,88,morning_up
781,224500000,1,89,morning_up
782,224500000,1,90,morning_up
783,225000000,1,91,morning_up
784,225500000,1,92,morning_up
785,225500000,1,93,morning_up
786,226000000,1,94,morning_up
787,226000000,1,95,morning_up
788,226500000,1,96,morning_up
789,226500000,1,97,morning_up
790,227000000,1,98,morning_up
791,227500000,1,99,morning_up
792,227500000,1,100,morning_up
793,228000000,1,2,morning_up
794,228000000,1,3,morning_up
795,228500000,1,4,morning_up
796,228500000,1,5,morning_up
797,229000000,1,6,morning_up
798,229500000,1,7,morning_up
799,229500000,1,8,morning_up
800,230000000,1,9,morning_up
801,230000000,1,10,morning_up
802,230500000,1,11,morning_up
803,230500000,1,12,morning_up
804,231000000,1,13,morning_up
805,231500000,1,14,morning_up
806,231500000,1,15,morning_up
807,232000000,1,16,morning_up
808,232000000,1,17,morning_up
809,232500000,1,18,morning_up
810,232500000,1,19,morning_up
811,233000000,1,20,morning_up
812,233500000,1,21,morning_up
813,233500000,1,22,morning_up
814,234000000,1,23,morning_up
815,234000000,1,24,morning_up
816,234500000,1,25,morning_up
817,235000000,1,26,morning_up
818,235000000,1,27,morning_up
819,235500000,1,28,morning_up
820,235500000,1,29,morning_up
821,236000000,1,30,morning_up
822,236000000,1,31,morning_up
823,236500000,1,32,morning_up
824,237000000,1,33,morning_up
825,237000000,1,34,morning_up
826,237500000,1,35,morning_up
827,237500000,1,36,morning_up
828,238000000,1,37,morning_up
829,238000000,1,38,morning_up
830,238500000,1,39,morning_up
831,239000000,1,40,morning_up
832,239000000,1,41,morning_up
833,239500000,1,42,morning_up
834,239500000,1,43,morning_up
835,240000000,1,44,morning_up
836,240000000,1,45,morning_up
837,240500000,1,46,morning_up
838,241000000,1,47,morning_up
839,241000000,1,48,morning_up
840,241500000,1,49,morning_up
841,241500000,1,50,morning_up
842,242000000,1,51,morning_up
843,242000000,1,52,morning_up
844,242500000,1,53,morning_up
845,243000000,1,54,morning_up
846,243000000,1,55,morning_up
847,243500000,1,56,morning_up
848,243500000,1,57,morning_up
849,244000000,1,58,morning_up
850,244500000,1,59,morning_up
851,244500000,1,60,morning_up
852,245000000,1,61,morning_up
853,245000000,1,62,morning_up
854,245500000,1,63,morning_up
855,245500000,1,64,morning_up
856,246000000,1,65,morning_up
857,246500000,1,66,morning_up
858,246500000,1,67,morning_up
859,247000000,1,68,morning_up
860,247000000,1,69,morning_up
861,247500000,1,70,morning_up
862,247500000,1,71,morning_up
863,248000000,1,72,morning_up
864,248500000,1,73,morning_up
865,248500000,1,74,morning_up
866,249000000,1,75,morning_up
867,249000000,1,76,morning_up
868,249500000,1,77,morning_up
869,249500000,1,78,morning_up
870,250000000,1,79,morning_up
871,250500000,1,80,morning_up
872,250500000,1,81,morning_up
873,251000000,1,82,morning_up
874,251000000,1,83,morning_up
875,251500000,1,84,morning_up
876,252000000,1,85,morning_up
877,252000000,1,86,morning_up
878,252500000,1,87,morning_up
879,252500000,1,88,morning_up
880,253000000,1,89,morning_up
881,253000000,1,90,morning_up
882,253500000,1,91,morning_up
883,254000000,1,92,morning_up
884,254000000,1,93,morning_up
885,254500000,1,94,morning_up
886,254500000,1,95,morning_up
887,255000000,1,96,morning_up
888,255000000,1,97,morning_up
889,255500000,1,98,morning_up
890,256000000,1,99,morning_up
891,256000000,1,100,morning_up
892,256500000,1,2,morning_up
893,256500000,1,3,morning_up
894,257000000,1,4,morning_up
895,257000000,1,5,morning_up
896,257500000,1,6,morning_up
897,258000000,1,7,morning_up
898,258000000,1,8,morning_up
899,258500000,1,9,morning_up
900,258500000,1,10,morning_up
901,259000000,1,11,morning_up
902,259000000,1,12,morning_up
903,259500000,1,13,morning_up
904,260000000,1,14,morning_up
905,260000000,1,15,morning_up
906,260500000,1,16,morning_up
907,260500000,1,17,morning_up
908,261000000,1,18,morning_up
909,261500000,1,19,morning_up
910,261500000,1,20,morning_up
911,262000000,1,21,morning_up
912,262000000,1,22,morning_up
913,262500000,1,23,morning_up
914,262500000,1,24,morning_up
915,263000000,1,25,morning_up
916,263500000,1,26,morning_up
917,263500000,1,27,morning_up
918,264000000,1,28,morning_up
919,264000000,1,29,morning_up
920,264500000,1,30,morning_up
921,264500000,1,31,morning_up
922,265000000,1,32,morning_up
923,265500000,1,33,morning_up
924,265500000,1,34,morning_up
925,266000000,1,35,morning_up
926,266000000,1,36,morning_up
927,266500000,1,37,morning_up
928,266500000,1,38,morning_up
929,267000000,1,39,morning_up
